open,close,low,high,avgGas,timestamp
62.89,75.84,46.64,150.17,88172.773425,2022-06-02T21:01:57.495Z
66.4,53.57,36.79,134.5,90563.95640000002,2022-06-02T22:00:00.100Z
41.55,52.54,30.74,111.54,100313.28124848488,2022-06-02T23:00:03.065Z
41.55,33.64,31.84,137.68,87452.99597142858,2022-06-03T00:00:06.126Z
42.17,42.37,31.89,81.0,98525.1356970588,2022-06-03T01:01:08.534Z
47.99,55.52,38.37,132.5,87347.74526969698,2022-06-03T02:00:11.167Z
86.49,52.38,30.0,92.0,84915.38978387098,2022-06-03T03:02:13.454Z
91.3,81.95,41.07,91.3,88964.10544242425,2022-06-03T04:00:29.770Z
98.75,80.49,51.0,157.91,91751.26351470588,2022-06-03T05:00:32.265Z
53.08,73.41,38.09,93.88,93677.14118387096,2022-06-03T06:00:34.291Z
47.14,47.12,29.02,84.35,81372.94945185188,2022-06-03T07:01:47.921Z
35.69,58.28,30.64,62.64,89660.74781176468,2022-06-03T08:00:49.889Z
43.6,35.54,25.0,61.47,95125.30066129034,2022-06-03T09:00:52.010Z
59.53,39.46,24.31,81.18,90127.02552962964,2022-06-03T10:01:54.570Z
28.66,47.01,25.0,57.79,91147.56791714283,2022-06-03T11:01:08.266Z
65.11,26.89,25.28,70.01,87364.76363225807,2022-06-03T12:01:10.530Z
57.29,78.73,34.58,136.28,87400.83165,2022-06-03T13:00:13.455Z
70.63,49.52,45.9,355.27,79373.32538275864,2022-06-03T14:01:16.649Z
64.36,47.62,42.26,129.89,83997.02103448276,2022-06-03T15:00:19.104Z
68.94,63.34,33.85,81.39,89636.19193214286,2022-06-03T16:00:21.997Z
41.58,48.49,35.74,106.73,89024.05490967742,2022-06-03T17:02:31.660Z
39.07,45.81,30.45,77.95,90960.42691481485,2022-06-03T18:02:38.267Z
50.41,38.42,33.49,133.02,94816.50360294116,2022-06-03T19:00:32.010Z
69.62,94.96,49.47,121.73,114381.5540857143,2022-06-03T20:01:35.080Z
84.64,57.78,47.44,198.33,112465.06062666664,2022-06-03T21:00:37.498Z
46.92,91.35,42.6,106.35,99431.7314441176,2022-06-03T22:01:39.648Z
65.16,64.23,36.99,86.24,90519.95100625,2022-06-03T23:01:42.968Z
49.21,54.85,29.75,76.66,91791.99974705886,2022-06-04T00:01:45.235Z
49.3,47.91,38.21,466.95,81647.38489062502,2022-06-04T01:01:01.379Z
51.61,41.22,27.0,78.2,94157.79024545454,2022-06-04T02:00:06.370Z
36.25,34.97,24.46,88.06,96764.1367214286,2022-06-04T03:00:08.306Z
38.01,30.97,20.0,50.98,98846.57644137932,2022-06-04T04:00:10.483Z
66.76,33.27,20.92,85.49,103254.77071724138,2022-06-04T05:02:34.381Z
31.69,45.48,20.0,64.63,90560.52771176472,2022-06-04T06:00:35.998Z
37.15,28.5,20.62,56.1,99914.97839666667,2022-06-04T07:01:37.832Z
30.52,28.69,24.78,52.9,83519.79716785716,2022-06-04T08:00:39.953Z
26.97,28.24,22.0,54.7,93462.63123793104,2022-06-04T09:00:41.803Z
24.83,25.44,20.0,49.63,92632.92066785714,2022-06-04T10:01:43.661Z
23.05,22.03,18.63,37.43,97339.4904,2022-06-04T11:01:45.493Z
37.48,28.48,23.0,112.0,88787.08953703704,2022-06-04T12:00:47.828Z
60.07,101.0,48.47,268.13,83372.23754705882,2022-06-04T13:00:50.348Z
35.23,65.63,29.5,93.33,91414.48354545452,2022-06-04T14:01:52.597Z
71.25,55.3,37.92,87.79,91969.1512970588,2022-06-04T15:01:54.822Z
38.98,62.32,33.15,85.92,93076.27551666668,2022-06-04T16:00:56.871Z
60.04,59.61,39.32,131.05,88746.756353125,2022-06-04T17:01:02.948Z
69.87,49.86,32.38,124.09,88980.28640645163,2022-06-04T18:00:05.023Z
83.11,91.65,42.32,108.4,105135.42267,2022-06-04T19:02:07.138Z
164.74,94.25,39.72,193.2,101396.73070666664,2022-06-04T20:00:08.949Z
42.24,65.22,42.24,92.38,88700.19993548385,2022-06-04T21:00:11.162Z
60.26,58.67,28.98,310.0,85677.88217428571,2022-06-04T22:00:34.314Z
43.13,370.48,30.36,463.44,75583.30773548385,2022-06-04T23:00:36.656Z
55.9,48.44,33.74,109.39,90356.38576774194,2022-06-05T00:01:38.613Z
54.63,39.92,25.0,68.88,106499.3061,2022-06-05T01:02:40.760Z
69.99,32.97,20.0,84.17,102244.64279090909,2022-06-05T02:02:42.722Z
61.33,85.12,29.12,94.06,111574.36186666667,2022-06-05T03:00:44.704Z
32.11,58.44,22.84,93.07,95431.80220769228,2022-06-05T04:01:07.793Z
39.35,24.93,17.0,43.43,113018.68332424246,2022-06-05T05:00:18.832Z
41.99,36.86,16.84,62.08,108012.69029310349,2022-06-05T06:00:20.860Z
30.59,28.24,17.18,39.67,104504.34252692308,2022-06-05T07:03:26.313Z
26.87,32.6,16.0,45.67,104815.07922258068,2022-06-05T08:00:28.040Z
90.94,24.86,19.52,90.94,95115.87085,2022-06-05T09:00:46.467Z
25.62,69.7,22.0,77.87,76690.62694838709,2022-06-05T10:00:48.342Z
40.19,29.69,18.23,44.24,95767.12849714284,2022-06-05T11:00:50.227Z
65.77,39.09,20.0,70.6,99398.21179117648,2022-06-05T12:00:52.183Z
32.88,45.82,24.98,52.87,97245.11096216214,2022-06-05T13:01:55.196Z
49.42,32.01,28.71,235.02,94472.43906451616,2022-06-05T14:00:59.116Z
55.37,45.88,35.56,287.56,79302.25017586208,2022-06-05T15:00:01.206Z
141.74,81.15,50.34,174.64,80321.07888064517,2022-06-05T16:00:03.773Z
124.74,129.81,75.86,213.9,77516.36088387096,2022-06-05T17:02:06.019Z
90.0,102.16,57.74,159.52,86023.23066999998,2022-06-05T18:00:07.928Z
70.41,82.22,43.84,184.51,88763.47855454545,2022-06-05T19:00:10.025Z
53.01,70.15,38.85,131.41,98688.06944242424,2022-06-05T20:01:12.148Z
44.87,52.75,36.64,96.37,100866.300512,2022-06-05T21:02:14.381Z
71.14,43.12,24.26,76.04,96563.46727586209,2022-06-05T22:01:16.350Z
48.22,62.97,27.95,121.61,87239.36077333333,2022-06-05T23:00:18.128Z
98.35,35.2,21.53,431.13,86632.21195625002,2022-06-06T00:00:19.944Z
34.89,79.67,30.74,114.29,87555.32415625,2022-06-06T01:00:21.770Z
45.67,44.54,25.7,63.53,92652.06644285716,2022-06-06T02:01:34.421Z
29.21,40.38,27.66,55.9,81582.61730344826,2022-06-06T03:00:06.199Z
30.63,28.3,21.78,43.48,97269.61895666666,2022-06-06T04:01:08.564Z
39.66,35.43,20.0,59.04,96332.7105517241,2022-06-06T05:04:11.036Z
65.17,33.41,21.39,102.61,88204.8195542857,2022-06-06T06:00:12.999Z
36.25,72.63,21.98,82.51,79121.66920689658,2022-06-06T07:02:14.985Z
43.63,41.86,20.0,56.37,85119.18750555554,2022-06-06T08:00:16.837Z
31.97,37.3,20.0,61.67,89040.94621612906,2022-06-06T09:02:18.975Z
29.95,55.05,25.08,73.11,85722.16811428573,2022-06-06T10:01:22.508Z
37.71,47.08,24.16,50.99,89500.42224074074,2022-06-06T11:01:24.640Z
61.94,35.25,26.42,80.97,85557.436059375,2022-06-06T12:01:27.903Z
66.38,87.93,32.54,100.94,85857.70472258065,2022-06-06T13:02:30.573Z
84.2,49.79,34.59,93.88,81285.2298272727,2022-06-06T14:01:33.908Z
72.93,89.19,43.4,92.65,78849.76142142857,2022-06-06T15:02:37.164Z
66.93,53.58,41.36,121.36,85176.98644857144,2022-06-06T16:00:40.207Z
47.71,44.7,39.6,114.29,85812.65460714287,2022-06-06T17:00:43.804Z
49.26,38.75,29.63,77.15,85816.93680666665,2022-06-06T18:00:46.137Z
47.12,52.37,26.78,70.13,95432.99912,2022-06-06T19:00:48.828Z
106.36,54.02,30.77,117.47,89660.65693939394,2022-06-06T20:00:51.922Z
56.19,67.58,34.56,136.99,87402.72163571428,2022-06-06T21:00:54.503Z
52.33,88.48,31.16,117.96,97013.37270000002,2022-06-06T22:00:57.530Z
49.99,65.04,31.21,111.69,86421.81181724138,2022-06-06T23:02:59.685Z
62.26,41.43,35.63,112.27,96858.29329999998,2022-06-07T00:00:02.278Z
51.95,72.41,26.65,73.27,87984.24679655171,2022-06-07T01:02:04.631Z
42.11,42.84,29.47,66.01,89630.4782875,2022-06-07T02:00:36.872Z
34.77,60.97,24.86,667.0,86194.761190625,2022-06-07T03:00:39.503Z
42.6,75.16,22.01,83.83,88775.58217142857,2022-06-07T04:02:41.741Z
40.63,44.78,22.79,51.27,109781.94330666668,2022-06-07T05:00:43.986Z
37.34,31.83,20.54,52.0,103587.99031515147,2022-06-07T06:01:46.034Z
29.94,35.05,19.62,44.16,88042.94444666666,2022-06-07T07:01:47.992Z
29.78,24.51,20.0,40.61,91143.18350645162,2022-06-07T08:00:49.694Z
44.74,43.0,17.42,45.49,91318.4129375,2022-06-07T09:01:51.643Z
38.21,38.15,17.6,46.77,100023.60231875,2022-06-07T10:00:54.551Z
29.96,22.3,18.28,53.17,96455.65822857144,2022-06-07T11:00:56.576Z
34.2,33.0,21.0,63.49,100240.76892121216,2022-06-07T12:00:58.847Z
61.39,46.57,24.2,93.2,88106.49117499999,2022-06-07T13:01:01.810Z
44.79,39.21,22.09,109.91,93241.08107666668,2022-06-07T14:00:04.366Z
46.62,38.51,34.5,78.97,104363.7308034483,2022-06-07T15:01:09.871Z
92.55,56.73,41.59,92.98,94319.94874857146,2022-06-07T16:00:12.603Z
131.54,112.86,47.62,272.17,84860.18792499999,2022-06-07T17:02:16.327Z
84.67,104.25,60.56,170.42,83944.62304285714,2022-06-07T18:00:18.923Z
74.92,93.62,56.38,119.59,124356.05898387096,2022-06-07T19:01:22.009Z
110.83,62.28,58.72,208.04,99132.1331625,2022-06-07T20:00:24.440Z
119.33,110.38,53.67,275.4,84374.71883125001,2022-06-07T21:02:27.308Z
66.45,104.31,50.0,144.72,85307.07109705883,2022-06-07T22:01:38.957Z
73.6,88.81,35.04,88.81,163247.96521290322,2022-06-07T23:01:41.570Z
79.13,132.0,39.97,132.0,111785.51871290324,2022-06-08T00:01:44.463Z
47.01,69.65,37.34,92.59,113992.67056875,2022-06-08T01:01:46.743Z
142.43,65.37,34.51,167.49,89842.91520333334,2022-06-08T02:01:48.630Z
93.62,80.33,52.64,184.52,85293.0883125,2022-06-08T03:00:50.508Z
55.34,75.71,32.31,80.7,81890.40476666663,2022-06-08T04:00:53.173Z
44.46,53.69,31.91,74.43,108481.98871034486,2022-06-08T05:02:55.321Z
43.59,50.58,30.0,112.61,91917.11637999998,2022-06-08T06:00:59.667Z
102.0,34.35,29.33,162.43,90370.8929363636,2022-06-08T07:00:01.748Z
46.25,69.78,33.87,92.73,91629.8231285714,2022-06-08T08:00:04.083Z
49.52,56.22,31.49,78.84,83616.94981153846,2022-06-08T09:03:06.613Z
38.29,58.64,27.49,68.15,88536.84263529409,2022-06-08T10:01:12.139Z
71.92,44.96,29.5,101.73,92963.00331562498,2022-06-08T11:00:14.286Z
65.87,94.89,32.78,126.55,89111.36686551724,2022-06-08T12:02:17.589Z
60.59,64.4,42.21,92.92,94913.07842258064,2022-06-08T13:00:20.429Z
93.71,47.02,44.79,182.07,85561.02767878788,2022-06-08T14:00:23.760Z
186.11,88.68,64.37,552.17,93645.52349411765,2022-06-08T15:00:28.946Z
79.12,141.7,45.55,228.8,84272.59272903226,2022-06-08T16:01:32.923Z
92.3,62.59,40.0,120.9,88105.30875,2022-06-08T17:00:35.390Z
79.7,100.42,44.84,199.88,97347.67763125,2022-06-08T18:01:38.493Z
83.16,99.02,42.38,136.84,81585.24617812503,2022-06-08T19:01:41.544Z
73.76,95.13,40.68,138.68,97674.02946875,2022-06-08T20:00:47.808Z
67.82,63.53,38.48,139.32,89385.4511214286,2022-06-08T21:01:50.391Z
64.16,65.03,46.59,171.18,89984.72869411766,2022-06-08T22:00:07.852Z
52.39,69.07,35.0,117.72,91107.36395142858,2022-06-08T23:00:10.954Z
58.37,46.32,42.0,148.68,94715.44078666667,2022-06-09T00:03:13.734Z
191.46,48.63,33.92,323.5,104174.82086666665,2022-06-09T01:02:16.111Z
59.24,244.61,46.33,284.01,92961.42809696971,2022-06-09T02:01:23.091Z
60.07,61.46,31.52,117.95,87783.29591818182,2022-06-09T03:00:25.535Z
66.82,60.63,32.5,91.63,98217.89765151516,2022-06-09T04:00:28.573Z
46.87,54.89,34.41,137.96,114842.3759785714,2022-06-09T05:01:30.962Z
32.86,44.77,30.0,76.7,121260.43127666664,2022-06-09T06:00:32.721Z
48.21,30.0,28.38,60.88,90525.19916551725,2022-06-09T07:00:34.614Z
41.15,34.09,29.34,70.29,87486.430840625,2022-06-09T08:00:37.518Z
33.5,31.92,26.0,56.07,101898.14848620688,2022-06-09T09:02:39.522Z
39.35,31.07,24.0,52.79,93873.60790000002,2022-06-09T10:00:41.923Z
26.0,43.5,21.95,48.13,94922.30108888884,2022-06-09T11:01:43.912Z
36.42,31.52,28.62,76.64,96596.8303875,2022-06-09T12:02:46.116Z
45.83,50.3,21.57,51.35,91589.19491,2022-06-09T13:02:49.217Z
40.15,39.88,32.05,90.99,90947.04092121214,2022-06-09T14:01:51.710Z
52.1,58.96,41.47,141.03,87222.5834388889,2022-06-09T15:00:58.443Z
90.44,51.23,51.23,248.25,78722.42618750001,2022-06-09T16:00:07.168Z
79.29,112.54,43.91,181.19,85695.055434375,2022-06-09T17:01:09.878Z
91.11,107.56,47.0,210.83,88363.7661,2022-06-09T18:06:13.932Z
64.2,78.61,52.91,135.13,95713.38719999998,2022-06-09T19:01:20.189Z
59.75,64.63,51.33,136.88,116556.14498125,2022-06-09T20:00:23.612Z
55.25,113.32,48.01,130.86,79493.81909117647,2022-06-09T21:01:26.217Z
69.74,900.0,53.52,900.0,77800.20466363638,2022-06-09T22:04:28.844Z
86.13,55.56,43.5,116.69,94085.78430303028,2022-06-09T23:00:31.459Z
63.76,95.44,49.1,205.71,106705.22848387096,2022-06-10T00:00:34.337Z
57.9,40.95,40.95,79.13,93986.80174242424,2022-06-10T01:00:27.742Z
62.44,55.68,35.0,78.23,82792.64613437501,2022-06-10T02:00:31.352Z
37.86,54.69,31.83,65.03,84050.71497096773,2022-06-10T03:01:33.342Z
41.57,45.08,31.4,78.84,84777.09994666667,2022-06-10T04:02:36.781Z
44.45,46.34,30.2,106.64,87514.52697741937,2022-06-10T05:00:38.832Z
40.62,44.51,26.91,63.01,91941.6687848485,2022-06-10T06:00:41.545Z
44.56,46.63,27.87,62.76,86181.4162612903,2022-06-10T07:01:43.785Z
42.76,50.34,28.21,58.65,73674.7619,2022-06-10T08:01:45.686Z
49.12,41.39,28.4,55.82,81106.4636,2022-06-10T09:00:47.769Z
29.71,44.44,26.5,57.99,84466.68587931033,2022-06-10T10:02:51.774Z
44.63,27.57,26.79,58.86,75693.42969655171,2022-06-10T11:00:53.731Z
55.34,39.09,29.66,101.79,89250.55338125,2022-06-10T12:00:56.276Z
62.29,57.06,46.29,145.68,83391.58206774193,2022-06-10T13:00:59.192Z
60.63,64.9,35.63,140.91,80415.54796969696,2022-06-10T14:00:03.246Z
48.82,82.76,29.72,119.64,85250.31177931034,2022-06-10T15:02:31.100Z
76.24,56.33,40.52,131.88,84870.76251333333,2022-06-10T16:01:33.518Z
56.8,81.67,38.87,120.94,84111.95657272727,2022-06-10T17:00:35.880Z
47.28,42.25,37.4,118.98,87609.46477096772,2022-06-10T18:00:38.515Z
84.06,53.86,32.73,92.24,85615.35089642857,2022-06-10T19:00:51.174Z
65.64,85.75,35.22,92.24,90597.8376625,2022-06-10T20:00:06.248Z
40.35,51.21,27.41,107.38,85853.26165142855,2022-06-10T21:01:08.938Z
30.74,84.22,25.2,104.77,91208.16668055554,2022-06-10T22:01:11.712Z
38.87,48.52,26.25,97.14,88072.81814999999,2022-06-10T23:01:14.203Z
38.43,36.82,28.0,84.37,103202.18548571428,2022-06-11T00:00:16.321Z
28.93,33.53,24.75,74.08,95697.24820882354,2022-06-11T01:01:18.470Z
31.53,32.0,20.0,41.14,100968.37038846152,2022-06-11T02:01:21.442Z
25.89,25.0,20.0,58.2,88860.91182571427,2022-06-11T03:01:23.578Z
26.56,27.63,17.38,34.57,98733.45705588232,2022-06-11T04:00:25.385Z
38.84,27.69,17.87,41.93,82597.52917333334,2022-06-11T05:01:36.008Z
37.62,35.28,17.0,46.67,103582.5092785714,2022-06-11T06:00:38.130Z
38.63,25.04,16.74,54.14,84967.42472580644,2022-06-11T07:00:39.969Z
32.09,27.42,15.28,51.88,142790.7732866667,2022-06-11T08:00:41.810Z
25.34,70.16,20.0,141.49,93916.19651212124,2022-06-11T09:00:43.839Z
30.45,26.51,15.22,32.03,90631.43026562496,2022-06-11T10:00:49.113Z
34.23,38.2,20.97,53.55,101439.360816129,2022-06-11T11:01:51.172Z
27.94,44.0,23.1,66.47,91172.63865161294,2022-06-11T12:01:53.513Z
30.49,41.57,18.5,59.73,85977.57062333335,2022-06-11T13:00:55.816Z
111.57,28.67,23.34,111.57,103804.70855161294,2022-06-11T14:00:58.141Z
68.42,111.15,57.0,153.23,85845.45755312497,2022-06-11T15:00:01.064Z
40.54,61.53,32.66,85.64,80719.06542413791,2022-06-11T16:01:04.883Z
40.98,43.57,24.74,79.53,120238.20943076925,2022-06-11T17:01:07.394Z
28.0,32.16,19.66,51.8,91235.64173142858,2022-06-11T18:01:09.589Z
31.96,29.99,17.0,46.42,93334.82182413794,2022-06-11T19:02:11.999Z
20.73,30.79,15.0,49.51,97263.83663870968,2022-06-11T20:00:13.984Z
23.04,27.85,15.53,36.12,97122.04189375002,2022-06-11T21:00:36.615Z
25.13,32.78,18.0,50.59,89131.21949393944,2022-06-11T22:01:39.437Z
57.42,43.55,34.16,139.9,86354.26939374999,2022-06-11T23:01:41.316Z
39.94,62.88,33.27,111.04,91695.24345,2022-06-12T00:00:43.174Z
32.91,42.72,17.2,82.97,85932.28999062501,2022-06-12T01:00:45.642Z
45.96,42.98,23.36,160.82,103120.70750689656,2022-06-12T02:00:47.873Z
29.77,72.51,21.0,87.54,106745.40078214284,2022-06-12T03:00:49.736Z
35.87,32.51,15.03,44.5,97585.12628333336,2022-06-12T04:01:53.096Z
43.4,31.81,18.87,70.89,94163.21792,2022-06-12T05:00:54.976Z
53.18,44.01,18.87,53.18,95930.9556586207,2022-06-12T06:01:56.797Z
30.08,50.16,17.43,54.8,120687.47027222224,2022-06-12T07:01:58.705Z
26.52,34.83,17.25,36.87,86829.12219354839,2022-06-12T08:02:00.679Z
29.66,29.59,17.06,41.76,91716.22846896552,2022-06-12T09:01:02.806Z
19.13,24.73,14.9,26.5,94322.1331612903,2022-06-12T10:02:05.746Z
26.0,17.64,13.4,36.44,90419.3905,2022-06-12T11:00:07.605Z
21.54,28.42,14.0,29.66,95612.36763225806,2022-06-12T12:01:38.048Z
29.93,19.6,16.01,39.71,90184.33383448276,2022-06-12T13:01:39.901Z
61.6,45.81,26.93,69.6,87925.86649,2022-06-12T14:00:41.898Z
44.92,60.5,28.52,80.85,86939.35895357143,2022-06-12T15:02:44.194Z
52.95,41.19,28.21,115.49,86294.61735806453,2022-06-12T16:00:45.982Z
28.59,63.59,14.08,65.25,100109.28415,2022-06-12T17:00:48.205Z
25.12,27.17,20.49,74.07,91505.0911375,2022-06-12T18:01:38.888Z
52.38,66.27,17.8,67.68,107203.13780370368,2022-06-12T19:00:24.054Z
18.42,58.89,16.69,73.11,88775.57277187497,2022-06-12T20:00:26.455Z
21.54,18.52,15.99,40.19,90254.08597058825,2022-06-12T21:00:29.475Z
26.63,20.45,17.57,64.69,92658.57054,2022-06-12T22:01:31.691Z
25.3,26.99,14.49,41.98,91935.156196875,2022-06-12T23:00:33.725Z
104.62,26.26,18.12,130.23,100319.48219374998,2022-06-13T00:00:35.861Z
56.1,95.17,44.69,204.01,94206.0241096774,2022-06-13T01:00:37.874Z
69.11,91.42,36.86,129.2,89031.02197941179,2022-06-13T02:01:39.817Z
164.47,74.1,56.13,267.84,87335.27380606059,2022-06-13T03:02:49.729Z
42.02,136.44,32.0,171.32,90086.83061874998,2022-06-13T04:00:52.215Z
44.0,34.15,30.88,79.69,81310.42812222223,2022-06-13T05:00:54.433Z
53.43,44.77,29.91,72.36,100164.47719999998,2022-06-13T06:01:56.525Z
166.92,43.0,29.96,187.39,88687.07253529412,2022-06-13T07:00:59.022Z
157.77,108.42,70.0,202.44,83020.85422352943,2022-06-13T08:01:01.297Z
129.54,252.42,101.22,414.38,90720.99965757574,2022-06-13T09:00:04.012Z
64.29,157.38,60.32,200.35,80435.52332812503,2022-06-13T10:00:16.277Z
88.79,75.0,59.69,166.25,83908.43548125,2022-06-13T11:01:18.645Z
119.75,64.84,47.71,230.3,78531.30785000001,2022-06-13T12:00:21.160Z
69.68,79.61,60.84,122.37,81113.11440588238,2022-06-13T13:01:24.713Z
258.9,79.16,47.01,416.79,86818.84473548389,2022-06-13T14:00:27.840Z
98.58,174.35,80.2,215.98,75910.49705454546,2022-06-13T15:01:31.502Z
65.44,110.54,56.6,179.5,82187.54362499998,2022-06-13T16:00:34.426Z
70.89,85.17,39.0,93.49,78549.49409999998,2022-06-13T17:00:37.544Z
35.46,55.41,32.0,80.73,78670.0159516129,2022-06-13T18:01:43.396Z
52.12,44.91,30.01,66.7,93293.058971875,2022-06-13T19:00:46.841Z
36.44,41.21,32.38,83.82,87567.64188125003,2022-06-13T20:00:49.855Z
47.33,49.22,24.95,58.26,82929.23006969695,2022-06-13T21:01:52.983Z
47.92,44.37,29.9,59.96,103942.89294516128,2022-06-13T22:00:55.750Z
49.31,48.14,33.04,115.9,86648.72498709676,2022-06-13T23:00:57.947Z
35.86,28.83,22.83,65.73,87365.62504000001,2022-06-14T00:00:00.229Z
284.79,42.17,41.17,323.58,98607.95221935483,2022-06-14T01:00:04.191Z
112.23,204.61,91.0,366.51,87864.38324285713,2022-06-14T02:01:08.067Z
56.63,94.0,44.43,169.74,80195.30181290323,2022-06-14T03:00:10.869Z
48.38,59.77,34.95,92.09,78215.64431999999,2022-06-14T04:01:13.611Z
60.15,37.65,32.96,84.13,83167.7971,2022-06-14T05:01:15.877Z
45.07,50.85,27.68,66.34,91732.98359333332,2022-06-14T06:00:17.853Z
26.87,49.07,26.87,60.27,83811.36834218749,2022-06-14T07:01:20.017Z
38.92,31.29,26.65,64.12,86349.87076833328,2022-06-14T08:00:03.547Z
26.28,37.0,24.55,63.22,88900.384735,2022-06-14T09:00:06.248Z
35.9,28.31,22.66,61.81,83365.28651,2022-06-14T10:00:11.413Z
52.87,22.14,21.64,61.77,92024.79309000004,2022-06-14T11:00:14.793Z
31.51,35.14,25.57,82.93,93281.4258783333,2022-06-14T12:00:18.529Z
59.89,26.47,25.49,82.08,85554.23425666666,2022-06-14T13:00:22.661Z
66.71,92.73,30.67,114.77,86553.14070000003,2022-06-14T14:00:28.975Z
123.14,62.0,50.37,162.91,77589.71506499997,2022-06-14T15:00:32.286Z
60.67,103.19,36.03,141.55,89694.77750333335,2022-06-14T16:00:35.718Z
36.25,50.85,33.11,82.49,86594.95269666665,2022-06-14T17:00:38.975Z
30.67,40.99,25.06,62.75,80497.97728166665,2022-06-14T18:00:42.707Z
38.5,30.28,22.84,61.06,80889.52085333335,2022-06-14T19:00:46.041Z
34.71,48.63,31.0,183.71,80716.76615999997,2022-06-14T20:00:51.106Z
35.5,35.41,22.08,69.56,87862.23183999998,2022-06-14T21:00:54.372Z
36.05,37.97,21.0,48.87,89179.99037627119,2022-06-14T22:00:57.472Z
24.64,26.39,21.03,46.48,94989.17257999998,2022-06-14T23:00:00.231Z
47.0,27.18,21.25,71.97,86143.39540000001,2022-06-15T00:00:04.672Z
33.32,57.4,22.01,63.83,81812.05810666665,2022-06-15T01:00:10.661Z
34.38,33.82,26.67,68.19,79550.247545,2022-06-15T02:00:13.281Z
21.45,43.83,20.0,46.64,81721.03150500004,2022-06-15T03:00:19.245Z
32.11,21.76,20.0,90.99,83635.58020333332,2022-06-15T04:00:22.178Z
35.06,35.63,20.83,69.65,88296.54799032255,2022-06-15T05:00:24.748Z
40.21,32.68,20.87,58.43,85575.01342000003,2022-06-15T06:00:44.904Z
49.58,37.78,18.96,53.79,84578.93004666666,2022-06-15T07:00:47.450Z
155.59,44.5,39.01,185.0,90767.21897666666,2022-06-15T08:00:49.794Z
63.22,156.09,56.86,214.06,82033.60711333332,2022-06-15T09:00:52.247Z
44.74,72.94,37.06,128.56,73049.14936500002,2022-06-15T10:00:57.479Z
75.02,40.46,29.49,107.63,82850.67124406777,2022-06-15T11:00:59.898Z
31.18,67.0,26.72,88.16,80063.57935,2022-06-15T12:00:03.378Z
43.95,36.6,28.25,94.06,78228.02383999998,2022-06-15T13:00:07.129Z
77.97,56.95,45.86,167.49,87920.90713,2022-06-15T14:00:13.608Z
110.2,65.0,50.0,165.49,87229.01751,2022-06-15T15:00:16.822Z
42.19,79.22,38.58,103.21,82001.06059499997,2022-06-15T16:00:23.253Z
124.11,67.98,47.75,156.44,82797.85636000002,2022-06-15T17:00:49.540Z
141.73,120.42,69.85,420.61,90127.05988225804,2022-06-15T18:00:55.825Z
100.98,113.87,69.31,155.58,93894.3479491525,2022-06-15T19:01:00.387Z
59.18,82.55,50.0,115.5,85209.60465333336,2022-06-15T20:00:04.622Z
52.38,56.72,34.58,115.33,99491.11293666669,2022-06-15T21:00:09.225Z
44.07,49.16,34.99,85.96,84665.16690833331,2022-06-15T22:00:13.127Z
35.1,43.57,25.5,54.53,87842.82230666668,2022-06-15T23:00:16.746Z
30.56,39.05,25.0,64.75,87979.30716666665,2022-06-16T00:00:19.393Z
35.19,34.95,23.0,52.63,91637.263555,2022-06-16T01:00:22.066Z
30.76,27.29,18.35,63.63,87914.20842499998,2022-06-16T02:00:25.262Z
41.45,29.76,23.0,41.45,87364.10579000002,2022-06-16T03:00:27.641Z
31.39,34.92,20.0,51.13,118300.92058166668,2022-06-16T04:00:30.845Z
28.7,30.0,17.9,45.07,94818.23394833338,2022-06-16T05:00:33.224Z
22.14,25.02,18.51,46.78,85446.07962499998,2022-06-16T06:00:36.164Z
40.53,21.6,17.0,60.69,95082.06369,2022-06-16T07:00:38.667Z
28.74,34.84,24.77,51.77,78624.69700499998,2022-06-16T08:00:40.667Z
24.9,31.39,22.3,78.69,82294.97793833332,2022-06-16T09:00:43.445Z
24.06,29.75,16.5,47.68,83175.1771216667,2022-06-16T10:00:49.143Z
21.91,32.16,15.94,44.41,83469.81165999999,2022-06-16T11:00:51.520Z
48.15,19.31,17.98,56.34,84614.99470999997,2022-06-16T12:00:54.367Z
40.88,52.46,29.69,81.58,87661.8398183333,2022-06-16T13:00:57.184Z
45.69,55.8,27.26,115.58,81504.79149152542,2022-06-16T14:00:59.742Z
53.47,38.43,27.45,126.82,81418.41576333335,2022-06-16T15:00:03.907Z
54.49,44.67,33.48,78.31,86447.45637166665,2022-06-16T16:00:07.291Z
61.21,52.35,30.0,79.97,90348.71685833336,2022-06-16T17:00:10.246Z
45.26,49.16,25.0,105.32,87405.02661666667,2022-06-16T18:00:13.217Z
30.5,30.27,24.03,57.45,90343.81090166669,2022-06-16T19:00:16.990Z
32.34,26.34,26.34,88.73,90601.76939166668,2022-06-16T20:00:20.393Z
51.91,41.53,27.76,79.39,82168.64209666665,2022-06-16T21:00:22.835Z
41.14,40.0,26.0,65.05,82787.96778166667,2022-06-16T22:00:25.476Z
54.28,35.07,32.26,82.41,110461.076120339,2022-06-16T23:00:35.181Z
31.45,48.82,23.92,80.57,85213.63297833333,2022-06-17T00:00:12.116Z
37.23,35.45,25.01,69.82,91018.77422542374,2022-06-17T01:00:16.853Z
70.66,155.11,20.92,155.11,83126.08967999999,2022-06-17T02:00:00.838Z
34.11,55.85,17.0,59.89,80306.19804333334,2022-06-17T03:00:03.574Z
