open,close,low,high,avgGas,timestamp
19.57,10.31,9.13,42.76,91435.99299833334,2022-09-26T14:00:06.365Z
20.21,20.13,17.89,70.8,94288.34861166665,2022-09-26T15:00:07.953Z
21.18,24.22,18.45,46.85,95076.78748000001,2022-09-26T16:00:09.434Z
21.6,19.47,12.79,31.21,96280.02886333334,2022-09-26T17:00:11.029Z
16.78,33.47,15.4,39.47,89616.01148166666,2022-09-26T18:00:12.849Z
15.12,15.88,12.25,21.43,95870.2921533333,2022-09-26T19:00:14.218Z
14.45,15.25,14.45,88.0,102364.35966666666,2022-09-26T20:00:15.714Z
27.18,14.44,12.33,36.53,107068.62675,2022-09-26T21:00:17.023Z
8.41,23.8,6.88,25.18,107130.4907133333,2022-09-26T22:00:18.741Z
7.32,7.23,5.25,10.77,109338.59450833334,2022-09-26T23:00:20.037Z
6.99,7.59,5.0,13.36,100947.49664,2022-09-27T00:00:21.322Z
11.83,6.66,5.0,23.28,100653.94444333333,2022-09-27T01:00:22.490Z
13.23,10.77,9.29,30.0,93615.04697499998,2022-09-27T02:00:23.677Z
9.16,11.53,8.68,16.3,106243.20923793102,2022-09-27T03:00:24.919Z
11.57,9.19,7.11,32.37,102857.21210666669,2022-09-27T04:00:29.913Z
8.26,12.52,6.16,30.0,105000.06763833335,2022-09-27T05:00:31.391Z
9.27,8.95,6.68,19.0,95423.49462166663,2022-09-27T06:00:32.841Z
23.47,9.02,7.98,80.06,57168.57693833333,2022-09-27T07:00:34.069Z
11.37,25.86,9.02,25.91,83083.76222666666,2022-09-27T08:00:35.745Z
9.96,11.8,5.0,12.38,87085.88368333332,2022-09-27T09:00:37.589Z
11.0,9.0,6.88,12.0,89525.27356333335,2022-09-27T10:00:39.153Z
11.44,10.77,7.81,21.78,97980.58891333328,2022-09-27T11:00:40.726Z
24.97,13.04,11.01,37.97,102424.21601499998,2022-09-27T12:00:41.958Z
19.79,43.8,16.03,48.31,87084.56735333335,2022-09-27T13:00:43.463Z
28.04,18.82,15.62,36.81,93819.75121166669,2022-09-27T14:00:44.999Z
26.34,28.82,19.31,52.5,94698.40312499998,2022-09-27T15:00:46.349Z
37.41,27.52,27.33,82.26,92012.30896166665,2022-09-27T16:00:47.847Z
26.65,35.01,21.92,43.51,97294.80284666667,2022-09-27T17:00:49.344Z
15.8,28.59,14.3,31.53,108214.4617283333,2022-09-27T18:00:50.747Z
17.69,16.24,11.8,25.8,103985.2779366667,2022-09-27T19:00:52.214Z
14.31,27.83,10.0,33.84,100583.44990666669,2022-09-27T20:00:53.653Z
11.16,12.11,8.77,14.02,93845.54313833332,2022-09-27T21:00:54.990Z
8.42,15.16,6.49,107.22,98879.68942333332,2022-09-27T22:00:56.351Z
9.09,9.38,6.0,13.16,117472.42824666668,2022-09-27T23:00:57.898Z
10.0,9.69,7.78,17.61,120026.49073389832,2022-09-28T00:00:59.196Z
10.0,10.91,8.25,22.09,95602.59838333332,2022-09-28T01:00:01.363Z
11.65,8.59,8.0,29.01,91841.73622999998,2022-09-28T02:00:02.661Z
9.77,11.69,8.0,15.2,110774.97321525423,2022-09-28T03:00:14.975Z
9.76,9.37,6.55,13.56,183013.80493666665,2022-09-28T04:00:48.384Z
13.17,11.89,6.0,14.91,193494.01748999997,2022-09-28T05:00:49.780Z
12.0,13.3,6.37,13.3,148851.24276500003,2022-09-28T06:00:51.006Z
13.5,11.39,10.49,16.77,140702.42065000001,2022-09-28T07:00:52.360Z
15.07,13.57,11.0,23.04,132205.74490333334,2022-09-28T08:00:53.469Z
10.19,13.45,8.14,14.88,117544.22785666665,2022-09-28T09:00:54.504Z
9.5,9.84,7.25,21.2,118498.732995,2022-09-28T10:00:55.679Z
10.56,8.72,7.15,17.6,110981.70799166666,2022-09-28T11:00:57.050Z
14.08,10.98,8.0,44.88,100055.1750216667,2022-09-28T12:00:58.371Z
15.3,14.8,10.11,25.44,95665.86126101695,2022-09-28T13:00:59.584Z
17.66,14.18,12.61,22.02,96289.572345,2022-09-28T14:00:02.016Z
15.04,16.2,13.68,23.77,97818.01100166672,2022-09-28T15:00:03.539Z
14.53,14.24,12.99,34.01,97325.86590000002,2022-09-28T16:00:05.260Z
110.0,14.47,11.0,302.0,91687.900905,2022-09-28T17:00:07.106Z
25.33,73.9,20.0,127.26,94871.95023166668,2022-09-28T18:00:08.595Z
14.94,23.89,13.88,26.41,101098.27871666664,2022-09-28T19:00:10.007Z
12.65,16.32,9.0,21.44,101228.485435,2022-09-28T20:00:11.379Z
23.36,13.46,8.0,37.13,105211.85949833336,2022-09-28T21:00:12.795Z
12.98,18.02,8.0,18.31,95844.27510166667,2022-09-28T22:00:14.151Z
10.78,12.68,6.0,12.95,108400.45851166666,2022-09-28T23:00:15.660Z
9.16,9.1,6.09,14.96,109407.95287666663,2022-09-29T00:00:16.885Z
10.4,9.68,7.16,28.0,108636.39649500001,2022-09-29T01:00:18.281Z
11.52,9.16,8.23,12.66,116283.15523166668,2022-09-29T02:00:19.777Z
14.91,10.68,7.0,29.19,110450.73930847456,2022-09-29T03:00:21.339Z
9.74,10.41,6.8,13.84,119263.65198833331,2022-09-29T04:00:41.813Z
8.93,11.05,8.0,12.55,131512.75758,2022-09-29T05:00:42.983Z
10.33,9.67,8.35,25.86,117470.39502833333,2022-09-29T06:00:44.173Z
11.08,10.72,8.22,13.42,113367.41249333335,2022-09-29T07:00:45.406Z
10.3,11.83,8.98,13.12,122736.80588666671,2022-09-29T08:00:46.642Z
7.86,10.38,6.0,12.73,116851.1302466667,2022-09-29T09:00:47.921Z
8.37,8.95,6.11,12.7,99651.3695783333,2022-09-29T10:00:49.162Z
10.68,8.21,6.71,13.18,102381.58579833334,2022-09-29T11:00:50.517Z
12.83,11.28,9.0,21.3,98961.01268500002,2022-09-29T12:00:51.811Z
16.63,16.54,12.16,27.15,94312.71213166669,2022-09-29T13:00:53.321Z
24.52,18.23,15.18,36.4,93303.07120166668,2022-09-29T14:00:54.743Z
20.38,27.73,13.81,37.68,91696.11480833332,2022-09-29T15:00:56.100Z
19.31,33.93,19.31,126.69,88294.90697666664,2022-09-29T16:00:57.494Z
14.0,35.19,13.0,35.76,92882.08461186441,2022-09-29T17:00:58.898Z
15.54,15.51,12.54,23.95,99504.31917666666,2022-09-29T18:00:01.825Z
16.41,16.41,11.0,34.1,105622.91098833336,2022-09-29T19:00:03.483Z
13.03,15.92,10.0,250.0,88308.619355,2022-09-29T20:00:04.953Z
13.27,12.89,9.61,20.1,95556.33583,2022-09-29T21:00:06.558Z
10.26,14.29,7.89,17.53,100090.03950500005,2022-09-29T22:00:07.742Z
8.65,10.85,8.65,15.01,112765.81164666665,2022-09-29T23:00:09.475Z
10.82,10.56,9.52,18.06,105597.9497383333,2022-09-30T00:00:10.899Z
11.11,9.11,8.21,13.77,95435.69627333332,2022-09-30T01:00:12.287Z
12.15,12.13,8.98,29.76,105270.16661000001,2022-09-30T02:00:13.667Z
15.09,10.69,10.69,44.41,96077.61281724137,2022-09-30T03:00:15.094Z
11.07,15.33,9.84,16.57,114255.02515666663,2022-09-30T04:00:04.099Z
10.87,11.63,9.0,14.39,97530.74660500002,2022-09-30T05:00:05.737Z
11.92,10.61,9.0,13.67,90939.71600999995,2022-09-30T06:00:07.357Z
11.39,12.42,9.0,13.38,91975.787425,2022-09-30T07:00:08.720Z
11.8,10.38,8.29,21.39,87433.81945166668,2022-09-30T08:00:10.184Z
11.34,11.37,8.24,14.62,97527.64600666669,2022-09-30T09:00:11.583Z
9.27,9.19,6.93,12.62,99361.84195833335,2022-09-30T10:00:13.070Z
11.67,8.21,6.65,14.13,95929.26988833334,2022-09-30T11:00:14.485Z
18.11,11.33,10.04,36.97,85974.08286666665,2022-09-30T12:00:16.007Z
16.01,21.82,12.75,34.12,86272.394575,2022-09-30T13:00:19.473Z
22.35,16.3,13.22,29.07,90868.85443166664,2022-09-30T14:00:22.586Z
33.55,19.69,17.53,58.78,92511.06988166667,2022-09-30T15:00:24.109Z
23.81,40.12,18.44,45.72,89148.90835333333,2022-09-30T16:00:25.487Z
19.27,20.35,14.51,25.74,92366.04320166669,2022-09-30T17:00:27.156Z
18.41,19.36,12.84,24.66,90429.49556333334,2022-09-30T18:00:28.634Z
18.44,15.03,12.09,20.81,95985.1817183333,2022-09-30T19:00:29.997Z
14.54,19.23,14.04,29.01,90258.57897833333,2022-09-30T20:00:31.448Z
12.86,16.56,10.0,24.0,94142.67368166667,2022-09-30T21:00:33.118Z
9.72,13.0,8.0,21.22,187939.38297333336,2022-09-30T22:00:34.757Z
7.74,10.52,6.61,18.44,89952.11575166669,2022-09-30T23:00:36.152Z
25.56,8.6,6.17,47.1,108399.46829833333,2022-10-01T00:00:37.624Z
9.36,20.24,7.85,22.71,99447.34150333339,2022-10-01T01:00:38.957Z
8.15,9.2,6.0,11.06,99770.61907666663,2022-10-01T02:00:40.328Z
7.0,8.0,5.1,9.61,115278.38798571432,2022-10-01T03:00:41.728Z
10.01,6.49,5.0,23.85,100940.51250833336,2022-10-01T04:00:47.099Z
6.77,9.8,4.8,10.85,114569.30610499998,2022-10-01T05:00:48.509Z
7.04,6.08,4.55,9.06,137467.45110833333,2022-10-01T06:00:49.925Z
6.8,6.9,4.51,9.28,128970.04251333335,2022-10-01T07:00:51.181Z
5.73,9.07,5.14,9.55,93413.76363666664,2022-10-01T08:00:52.440Z
6.34,6.1,4.0,8.36,107074.05493166666,2022-10-01T09:00:53.779Z
5.0,5.5,3.5,7.02,106720.12070666665,2022-10-01T10:00:55.246Z
6.3,5.27,3.81,7.62,104952.93298666667,2022-10-01T11:00:56.544Z
7.69,6.13,4.8,9.5,93593.06406166665,2022-10-01T12:00:57.923Z
11.51,8.4,7.2,30.28,96102.22312881357,2022-10-01T13:00:59.284Z
9.81,10.75,8.88,20.02,102251.68576166664,2022-10-01T14:00:01.830Z
12.77,10.01,8.48,18.21,93914.32767166667,2022-10-01T15:00:03.429Z
15.54,12.05,10.55,21.97,91751.05523666668,2022-10-01T16:00:04.800Z
8.62,13.96,6.81,16.6,92184.11571000001,2022-10-01T17:00:06.081Z
10.86,11.37,5.88,16.88,88270.90324833334,2022-10-01T18:00:07.525Z
8.82,9.55,6.01,10.86,97253.64449166668,2022-10-01T19:00:08.943Z
7.8,7.76,5.29,18.16,97442.45160666664,2022-10-01T20:00:10.398Z
10.0,7.36,6.5,43.45,97593.32541,2022-10-01T21:00:11.797Z
5.75,9.32,3.49,10.43,99061.30353999998,2022-10-01T22:00:13.353Z
3.0,5.01,3.0,10.65,100599.25379166665,2022-10-01T23:00:14.967Z
5.69,5.34,3.0,11.59,100502.97066000002,2022-10-02T00:00:16.385Z
6.55,4.03,3.0,7.2,100598.14111999997,2022-10-02T01:00:17.721Z
5.89,6.4,4.26,8.02,114729.08116166666,2022-10-02T02:00:19.224Z
4.28,5.87,3.41,8.59,112345.78504210526,2022-10-02T03:00:20.610Z
4.64,4.48,3.0,9.21,113269.06662833336,2022-10-02T04:00:36.847Z
3.59,4.44,3.0,6.41,101505.50891500003,2022-10-02T05:00:38.245Z
4.26,4.14,2.51,5.52,103842.95360499999,2022-10-02T06:00:39.763Z
4.0,4.36,2.6,6.79,103233.38752166666,2022-10-02T07:00:41.308Z
5.41,4.01,3.18,7.38,94316.22664,2022-10-02T08:00:42.626Z
5.08,5.5,3.0,7.71,90487.98985333332,2022-10-02T09:00:43.911Z
7.89,5.31,3.9,10.51,121406.60071833337,2022-10-02T10:00:45.256Z
4.88,5.77,3.0,9.84,114642.55093999999,2022-10-02T11:00:46.762Z
5.38,4.82,2.96,6.15,95375.77109499999,2022-10-02T12:00:48.110Z
6.69,5.08,3.82,8.6,98719.58477833336,2022-10-02T13:00:49.604Z
9.79,6.23,4.94,10.57,87561.73581666664,2022-10-02T14:00:50.864Z
7.0,9.86,5.46,15.78,90057.67293666663,2022-10-02T15:00:52.088Z
6.07,7.05,4.35,8.07,92508.05231666667,2022-10-02T16:00:53.526Z
5.39,6.0,4.0,10.49,97271.08854666665,2022-10-02T17:00:54.880Z
5.62,5.42,3.0,7.44,97349.89324499998,2022-10-02T18:00:56.220Z
5.34,6.08,4.15,10.87,97092.19688999999,2022-10-02T19:00:57.553Z
5.03,5.62,4.1,11.43,98931.7657661017,2022-10-02T20:00:58.980Z
6.64,4.6,4.34,30.52,94272.09082166669,2022-10-02T21:00:01.247Z
5.73,6.82,2.1,8.12,129409.25762333335,2022-10-02T22:00:02.719Z
7.73,4.87,3.94,20.58,97720.33916833329,2022-10-02T23:00:04.165Z
7.07,7.08,5.0,12.07,93150.45618666669,2022-10-03T00:00:05.779Z
9.38,6.8,6.15,13.82,98406.27488000001,2022-10-03T01:00:07.607Z
15.0,9.18,6.12,17.31,93368.79278166665,2022-10-03T02:00:09.173Z
6.65,15.0,5.0,23.69,95356.68182241378,2022-10-03T03:00:50.206Z
7.07,7.37,4.0,8.97,89127.43074,2022-10-03T04:00:28.941Z
10.19,7.12,5.28,11.31,88719.02008666664,2022-10-03T05:00:30.583Z
10.01,10.62,6.17,10.73,83805.47876666667,2022-10-03T06:00:31.927Z
10.09,9.93,8.0,12.34,83123.581185,2022-10-03T07:00:33.285Z
9.76,9.72,6.0,12.33,81041.48535833332,2022-10-03T08:00:34.629Z
10.43,8.82,7.0,28.65,92951.73206000001,2022-10-03T09:00:36.121Z
9.34,10.55,5.0,13.02,91163.52187000003,2022-10-03T10:00:37.667Z
8.76,8.64,6.0,9.51,83037.95108333332,2022-10-03T11:00:39.618Z
14.04,9.44,8.45,17.17,87955.41124333332,2022-10-03T12:00:41.156Z
23.16,15.18,12.45,25.5,89900.0932333333,2022-10-03T13:00:42.746Z
26.0,24.84,22.6,32.47,84793.45317499999,2022-10-03T14:00:44.149Z
27.08,28.81,21.87,37.93,74281.00600666669,2022-10-03T15:00:45.656Z
26.14,26.87,20.97,55.13,77760.99471833334,2022-10-03T16:00:47.319Z
21.15,25.44,20.34,45.7,79291.50270666665,2022-10-03T17:00:49.012Z
18.38,25.56,14.55,37.57,97115.31244,2022-10-03T18:00:50.711Z
17.24,20.86,13.59,25.47,85909.83297499998,2022-10-03T19:00:52.294Z
18.35,20.11,12.53,27.4,96280.19251500002,2022-10-03T20:00:54.005Z
16.28,17.3,11.96,39.85,89360.70402999998,2022-10-03T21:00:55.532Z
15.37,15.76,12.5,43.06,93550.67552999998,2022-10-03T22:00:57.011Z
12.82,17.3,11.0,18.91,96131.93707118643,2022-10-03T23:00:58.675Z
10.26,11.68,9.81,15.54,104093.8724,2022-10-04T00:00:00.264Z
13.56,10.31,9.05,23.03,97335.32120999998,2022-10-04T01:00:02.375Z
12.07,13.15,7.7,15.67,102810.4079366667,2022-10-04T02:00:04.316Z
9.0,11.25,7.44,45.85,90752.37540344828,2022-10-04T03:00:06.401Z
19.48,10.98,9.0,25.6,98097.30784999997,2022-10-04T04:00:09.618Z
8.67,15.76,7.0,18.08,99966.56419666669,2022-10-04T05:00:11.083Z
8.3,8.99,6.0,10.88,111154.82008999996,2022-10-04T06:00:12.303Z
8.28,7.33,6.0,11.67,102611.11212666672,2022-10-04T07:00:13.651Z
7.82,7.59,5.0,12.43,96026.08181833332,2022-10-04T08:00:15.005Z
7.51,8.47,5.7,11.47,339538.34253666655,2022-10-04T09:00:16.499Z
7.71,7.58,5.0,10.23,100070.62460000002,2022-10-04T10:00:17.900Z
7.86,5.0,5.0,11.09,184129.9822416666,2022-10-04T11:00:21.239Z
12.91,9.01,7.28,12.91,93270.07192166663,2022-10-04T12:00:26.315Z
17.9,12.83,11.36,20.28,93384.98465166666,2022-10-04T13:00:27.687Z
18.26,22.86,13.8,35.55,89168.25061666666,2022-10-04T14:00:29.142Z
20.53,15.39,13.9,25.84,93464.47913166668,2022-10-04T15:00:30.961Z
34.21,23.21,16.85,82.15,90546.38157666667,2022-10-04T16:00:32.372Z
15.71,45.02,14.37,50.14,89268.73466000002,2022-10-04T17:00:33.798Z
40.42,16.36,12.31,50.08,96254.96999666668,2022-10-04T18:00:35.275Z
14.71,33.01,11.0,41.51,94714.80351166666,2022-10-04T19:00:36.699Z
12.55,13.56,11.41,75.32,92868.25908666667,2022-10-04T20:00:38.147Z
21.88,13.06,10.0,25.83,110048.81622666666,2022-10-04T21:00:39.589Z
16.19,21.61,8.0,28.96,101923.49900833335,2022-10-04T22:00:41.128Z
12.86,20.61,8.0,30.76,99751.26879666666,2022-10-04T23:00:42.452Z
9.81,11.72,8.0,15.02,103196.10321833333,2022-10-05T00:00:44.095Z
8.66,9.08,7.0,13.44,112332.43100833334,2022-10-05T01:00:45.350Z
7.0,9.53,6.95,12.58,122953.73994666662,2022-10-05T02:00:46.605Z
6.68,9.84,5.0,11.89,107942.16779310344,2022-10-05T03:00:47.980Z
8.86,6.26,4.5,17.13,103474.50354237283,2022-10-05T04:00:59.897Z
5.96,7.0,4.0,8.48,140535.04572,2022-10-05T05:00:02.034Z
6.76,6.08,4.0,8.07,119823.52037833333,2022-10-05T06:00:03.435Z
6.91,5.96,3.5,7.84,107676.21802,2022-10-05T07:00:04.726Z
4.71,6.57,3.61,8.28,94580.57000500002,2022-10-05T08:00:05.928Z
5.29,4.54,3.32,7.26,111094.3089116667,2022-10-05T09:00:07.212Z
4.0,4.34,3.45,13.71,96792.72444000002,2022-10-05T10:00:08.378Z
5.0,4.86,3.0,12.23,98691.31971166669,2022-10-05T11:00:09.575Z
8.85,7.74,6.56,22.38,90856.18339666665,2022-10-05T12:00:11.047Z
11.16,8.8,7.16,15.73,93422.581005,2022-10-05T13:00:12.568Z
25.72,9.6,9.24,37.42,91290.91134166667,2022-10-05T14:00:08.945Z
50.62,25.43,23.53,333.0,80791.61279666665,2022-10-05T15:00:10.771Z
26.73,45.71,22.55,76.22,86269.70655833335,2022-10-05T16:00:12.687Z
20.61,23.79,19.15,65.05,93781.78915666668,2022-10-05T17:00:14.466Z
18.75,21.96,15.7,41.73,96176.71560499999,2022-10-05T18:00:16.097Z
30.78,17.16,10.0,45.47,100990.61199666663,2022-10-05T19:00:17.657Z
12.72,33.96,12.12,43.54,102809.278855,2022-10-05T20:00:19.375Z
9.78,15.94,7.66,16.97,97119.964065,2022-10-05T21:00:20.743Z
13.54,13.41,9.0,120.51,96899.87767666669,2022-10-05T22:00:22.101Z
8.99,12.6,8.99,90.17,104336.20324666667,2022-10-05T23:00:23.411Z
8.79,9.22,7.0,13.23,111346.71325833334,2022-10-06T00:00:24.692Z
9.58,7.92,7.0,14.19,107933.947625,2022-10-06T01:00:26.143Z
8.74,9.03,6.16,12.13,105393.25651666666,2022-10-06T02:00:27.341Z
7.85,9.87,6.0,13.71,101396.98445166666,2022-10-06T03:00:28.810Z
4.91,6.99,3.0,8.38,95643.3402,2022-10-06T04:00:30.093Z
5.27,4.4,3.0,5.53,107155.94316333336,2022-10-06T05:00:01.819Z
5.33,4.43,3.0,15.29,110666.03678833334,2022-10-06T06:00:03.413Z
6.95,5.26,3.99,17.46,106686.95268500001,2022-10-06T07:00:04.999Z
8.73,6.15,4.0,15.0,95407.11650833333,2022-10-06T08:00:06.555Z
5.45,7.62,4.0,12.23,97320.79299999998,2022-10-06T09:00:07.924Z
6.42,6.41,4.36,7.58,118651.3512983333,2022-10-06T10:00:09.309Z
8.96,6.66,3.91,33.39,100878.06128666668,2022-10-06T11:00:10.669Z
10.23,7.94,7.88,23.13,85686.04983833332,2022-10-06T12:00:12.036Z
14.64,10.8,9.33,18.95,89083.4392283333,2022-10-06T13:00:13.225Z
20.97,18.06,13.94,25.03,86338.12991666663,2022-10-06T14:00:14.775Z
20.71,18.32,13.19,154.85,83321.83541333335,2022-10-06T15:00:16.385Z
23.52,21.73,13.68,83.4,96317.78033166667,2022-10-06T16:00:17.900Z
12.02,21.28,10.0,33.71,92773.73178833335,2022-10-06T17:00:19.438Z
15.45,12.23,10.69,20.08,92094.81075500001,2022-10-06T18:00:20.833Z
17.23,13.95,10.07,26.91,100964.46259333336,2022-10-06T19:00:22.353Z
11.0,15.52,8.19,37.4,98149.98017833334,2022-10-06T20:00:23.671Z
7.59,11.33,7.02,17.78,110972.54209333335,2022-10-06T21:00:25.049Z
6.68,8.81,5.0,10.37,105972.92685000002,2022-10-06T22:00:26.320Z
6.99,6.6,4.0,14.66,107673.93789499998,2022-10-06T23:00:27.601Z
5.3,6.7,3.9,9.64,113895.035955,2022-10-07T00:00:28.965Z
8.33,5.2,3.5,18.53,104200.02726166666,2022-10-07T01:00:30.268Z
6.55,8.36,5.0,24.0,106471.13140333332,2022-10-07T02:00:31.531Z
9.26,6.21,4.0,15.82,98950.52348275861,2022-10-07T03:00:32.754Z
4.61,9.22,3.0,9.22,98512.66067833334,2022-10-07T04:00:45.372Z
5.73,3.0,3.0,6.5,105595.49975833327,2022-10-07T05:00:46.654Z
5.0,5.35,3.44,10.66,97123.87538,2022-10-07T06:00:48.259Z
4.59,5.28,3.5,8.35,98122.89292666667,2022-10-07T07:00:49.843Z
5.67,5.34,4.1,8.36,127356.73490333337,2022-10-07T08:00:51.270Z
5.22,8.99,4.0,9.27,95680.09293333335,2022-10-07T09:00:52.561Z
5.12,6.18,4.0,7.51,91121.78283500002,2022-10-07T10:00:54.100Z
6.79,6.47,4.26,20.0,95142.060445,2022-10-07T11:00:55.407Z
14.28,7.5,5.74,26.0,90534.46134166668,2022-10-07T12:00:56.719Z
12.13,16.81,8.0,18.66,90396.80245333332,2022-10-07T13:00:58.163Z
29.26,12.37,10.48,35.9,89291.67385423728,2022-10-07T14:00:59.682Z
17.45,25.0,12.22,43.98,89182.46909333336,2022-10-07T15:00:02.444Z
16.56,19.51,15.23,57.28,97098.22503333338,2022-10-07T16:00:04.160Z
12.34,16.42,10.2,580.0,97678.30785499999,2022-10-07T17:00:05.643Z
12.23,9.0,8.0,17.73,100372.18608666667,2022-10-07T18:00:07.225Z
8.99,11.57,6.19,22.32,104675.25550166664,2022-10-07T19:00:08.640Z
7.95,8.12,5.0,14.19,96368.04550833334,2022-10-07T20:00:10.046Z
16.51,7.85,5.61,16.89,104082.05436666665,2022-10-07T21:00:11.410Z
6.94,12.69,5.66,27.38,109994.82371166667,2022-10-07T22:00:12.808Z
3.02,6.06,3.02,7.72,100318.38668000001,2022-10-07T23:00:14.081Z
6.0,4.69,3.0,10.03,101955.19172333334,2022-10-08T00:00:15.577Z
4.97,6.02,3.6,12.66,98407.9389283333,2022-10-08T01:00:16.830Z
5.82,4.22,3.0,27.13,97139.00315333337,2022-10-08T02:00:18.013Z
13.27,4.47,3.5,19.5,100172.96819661019,2022-10-08T03:00:19.261Z
6.0,20.0,4.8,23.2,92959.7877116667,2022-10-08T04:00:53.161Z
6.0,6.92,4.0,16.3,94492.02051999998,2022-10-08T05:00:54.458Z
6.87,4.83,4.0,11.76,97335.71432999996,2022-10-08T06:00:55.703Z
6.55,6.28,4.0,8.1,107715.2756633333,2022-10-08T07:00:56.991Z
7.58,6.79,3.98,7.62,96114.80675833333,2022-10-08T08:00:58.180Z
8.86,6.0,4.08,13.5,135199.3772457627,2022-10-08T09:00:59.453Z
7.84,8.08,5.0,9.57,105681.28801500001,2022-10-08T10:00:01.629Z
9.69,7.33,6.32,15.05,106907.16217000004,2022-10-08T11:00:03.212Z
6.5,10.42,5.0,13.77,88920.701645,2022-10-08T12:00:04.505Z
7.81,6.69,4.0,8.93,94073.32472500003,2022-10-08T13:00:05.748Z
11.79,8.02,6.0,13.22,91375.41518833334,2022-10-08T14:00:07.237Z
9.87,12.64,6.38,13.27,85350.922735,2022-10-08T15:00:08.807Z
10.77,11.01,8.1,23.1,84058.28017166666,2022-10-08T16:00:10.242Z
110.7,9.8,9.06,219.87,107858.04650333335,2022-10-08T17:00:11.753Z
61.51,125.96,54.67,129.4,97834.35850833332,2022-10-08T18:00:13.144Z
50.5,68.49,39.0,75.83,101761.01682999995,2022-10-08T19:00:14.629Z
39.9,44.45,35.41,52.82,98950.15681333333,2022-10-08T20:00:16.331Z
31.09,39.0,25.19,40.93,99816.93911499999,2022-10-08T21:00:17.628Z
25.46,29.79,21.15,33.34,102020.86704833334,2022-10-08T22:00:18.889Z
20.72,25.39,18.04,33.17,101584.36232,2022-10-08T23:00:20.304Z
23.68,21.05,19.34,27.6,102021.43134499999,2022-10-09T00:00:21.730Z
27.01,25.35,18.41,31.85,103975.88212333336,2022-10-09T01:00:22.993Z
28.77,24.22,23.68,34.02,108081.69277333333,2022-10-09T02:00:24.307Z
34.18,28.14,25.52,35.74,105158.3382964912,2022-10-09T03:00:25.571Z
24.79,30.0,21.26,34.76,105279.23645166661,2022-10-09T04:00:38.621Z
27.24,24.7,20.01,33.03,110196.35095333333,2022-10-09T05:00:39.827Z
30.57,29.35,22.5,43.96,112388.18174999999,2022-10-09T06:00:40.900Z
32.73,28.09,22.83,38.62,109889.104465,2022-10-09T07:00:42.228Z
27.23,33.96,27.0,38.44,112974.43298833336,2022-10-09T08:00:43.630Z
33.87,32.66,25.97,42.47,109257.49869333333,2022-10-09T09:00:44.757Z
17.79,37.55,15.0,39.66,100180.65295666666,2022-10-09T10:00:45.965Z
18.03,20.89,15.29,21.67,103371.7294466667,2022-10-09T11:00:46.983Z
23.05,19.6,17.1,26.43,104100.35251000003,2022-10-09T12:00:48.130Z
24.0,23.8,18.88,32.76,106214.08258833333,2022-10-09T13:00:49.417Z
22.76,31.57,20.0,52.18,90080.70640000001,2022-10-09T14:00:50.756Z
18.99,27.78,18.42,31.54,94392.62783000003,2022-10-09T15:00:52.029Z
22.53,20.29,16.87,24.55,97577.16883333336,2022-10-09T16:00:53.430Z
26.89,22.05,18.85,33.28,102263.22561666668,2022-10-09T17:00:54.836Z
29.71,29.61,19.18,34.76,104606.34563499998,2022-10-09T18:00:56.266Z
49.61,28.97,25.23,56.23,106419.929125,2022-10-09T19:00:57.581Z
59.93,54.0,41.38,73.31,102138.91280169488,2022-10-09T20:00:58.989Z
37.4,54.77,30.0,70.12,97772.78794666668,2022-10-09T21:00:01.159Z
32.64,36.0,22.23,43.75,105896.62949166665,2022-10-09T22:00:02.792Z
36.15,31.42,24.2,40.4,109632.73891166667,2022-10-09T23:00:04.164Z
28.41,32.4,24.77,34.99,106589.44950000003,2022-10-10T00:00:05.424Z
23.16,25.15,17.56,29.34,99709.13530166671,2022-10-10T01:00:06.745Z
36.18,25.5,21.9,46.3,105963.87169666665,2022-10-10T02:00:08.217Z
34.0,35.51,31.24,43.24,101999.31136551728,2022-10-10T03:00:52.072Z
30.86,38.6,28.0,51.82,97769.11518000001,2022-10-10T04:00:27.270Z
26.42,30.53,24.2,36.95,117603.13034333334,2022-10-10T05:00:28.507Z
27.7,26.52,22.3,37.94,121116.52982833331,2022-10-10T06:00:29.684Z
25.66,23.48,19.52,36.76,94769.27946166668,2022-10-10T07:00:30.930Z
36.88,28.43,23.68,41.0,95978.53264499998,2022-10-10T08:00:32.113Z
32.96,34.23,28.8,43.56,97956.31440333337,2022-10-10T09:00:33.491Z
40.27,33.84,29.0,45.49,141920.68464666666,2022-10-10T10:00:34.811Z
42.77,40.73,35.0,50.65,126796.04007450979,2022-10-10T11:00:36.326Z
45.28,46.46,35.0,50.47,122050.875225,2022-10-10T13:11:24.251Z
33.0,54.55,29.1,60.98,90718.22740333335,2022-10-10T14:00:48.906Z
30.99,31.63,25.0,37.51,97962.65278666666,2022-10-10T15:00:50.185Z
36.77,41.75,29.86,62.24,98156.8902866667,2022-10-10T16:00:51.779Z
30.0,39.91,29.79,43.5,101519.67827333337,2022-10-10T17:00:55.832Z
37.49,38.58,29.56,46.3,115281.42028500001,2022-10-10T18:00:57.321Z
35.0,46.32,34.59,60.32,117066.34954166668,2022-10-10T19:00:58.614Z
34.85,42.49,34.01,51.33,129421.41554745765,2022-10-10T20:00:59.983Z
